CustomerID,Recency,Frequency,Monetary,r_score,f_score,m_score,RFM_score,segment,important
17110,165,1,163.3,2,1,1,211,About To Sleep,5
14354,6,2,163.62,5,1,1,511,Potential Loyalist,9
18200,106,1,163.8,2,1,1,211,About To Sleep,5
12920,17,1,164.23,4,1,1,411,Potential Loyalist,9
13603,26,1,164.34,4,1,1,411,Potential Loyalist,9
17535,280,1,164.4,1,1,1,111,Hibernating,2
15904,8,1,164.68,5,1,1,511,Potential Loyalist,9
15316,327,1,165.0,1,1,1,111,Hibernating,2
13470,99,2,165.0,2,1,1,211,About To Sleep,5
18042,54,1,165.05,3,1,1,311,Potential Loyalist,9
14552,152,1,165.07,2,1,1,211,About To Sleep,5
14485,39,1,165.75,3,1,1,311,Potential Loyalist,9
12817,281,1,166.04,1,1,1,111,Hibernating,2
17650,21,1,166.08,4,1,1,411,Potential Loyalist,9
14295,40,1,166.2,3,1,1,311,Potential Loyalist,9
18014,28,1,166.42,4,1,1,411,Potential Loyalist,9
14326,242,1,166.85,1,1,1,111,Hibernating,2
16405,302,2,167.25,1,1,1,111,Hibernating,2
13598,47,1,167.42,3,1,1,311,Potential Loyalist,9
15920,154,4,167.5,2,2,1,221,About To Sleep,5
16952,109,2,167.61,2,1,1,211,About To Sleep,5
17561,19,1,167.62,4,1,1,411,Potential Loyalist,9
18088,61,1,167.67,3,1,1,311,Potential Loyalist,9
12551,358,1,168.0,1,1,1,111,Hibernating,2
15374,129,1,168.0,2,1,1,211,About To Sleep,5
15986,30,1,168.12,4,1,1,411,Potential Loyalist,9
17737,9,2,168.24,5,1,1,511,Potential Loyalist,9
16282,340,1,168.3,1,1,1,111,Hibernating,2
18099,127,1,168.31,2,1,1,211,About To Sleep,5
17367,238,1,168.4,1,1,1,111,Hibernating,2
14860,19,1,168.62,4,1,1,411,Potential Loyalist,9
14578,3,1,168.63,5,1,1,511,Potential Loyalist,9
12367,4,1,168.9,5,1,1,511,Potential Loyalist,9
18004,362,1,169.47,1,1,1,111,Hibernating,2
14218,43,1,169.48,3,1,1,311,Potential Loyalist,9
13962,22,2,169.55,4,1,1,411,Potential Loyalist,9
16921,61,1,169.79,3,1,1,311,Potential Loyalist,9
15016,173,1,170.04,2,1,1,211,About To Sleep,5
18058,10,1,170.16,5,1,1,511,Potential Loyalist,9
17542,270,1,170.75,1,1,1,111,Hibernating,2
15432,23,1,171.19,4,1,1,411,Potential Loyalist,9
17245,205,1,171.45,1,1,1,111,Hibernating,2
16773,57,1,171.59,3,1,1,311,Potential Loyalist,9
14536,260,1,171.8,1,1,1,111,Hibernating,2
12442,3,1,172.06,5,1,1,511,Potential Loyalist,9
13922,352,1,172.25,1,1,1,111,Hibernating,2
13690,59,1,172.25,3,1,1,311,Potential Loyalist,9
18048,203,2,172.29,1,1,1,111,Hibernating,2
14693,265,1,172.9,1,1,1,111,Hibernating,2
15670,297,1,173.05,1,1,1,111,Hibernating,2
15565,50,2,173.16,3,1,1,311,Potential Loyalist,9
12441,367,1,173.55,1,1,1,111,Hibernating,2
16565,364,1,173.7,1,1,1,111,Hibernating,2
14798,53,3,173.74,3,1,1,311,Potential Loyalist,9
16861,60,2,173.76,3,1,1,311,Potential Loyalist,9
18278,74,1,173.9,2,1,1,211,About To Sleep,5
15335,54,1,173.97,3,1,1,311,Potential Loyalist,9
14518,64,1,174.37,3,1,1,311,Potential Loyalist,9
13560,7,1,174.37,5,1,1,511,Potential Loyalist,9
14355,366,1,174.4,1,1,1,111,Hibernating,2
18010,257,1,174.8,1,1,1,111,Hibernating,2
16144,247,1,175.2,1,1,1,111,Hibernating,2
17331,124,1,175.2,2,1,1,211,About To Sleep,5
17582,236,1,175.27,1,1,1,111,Hibernating,2
12509,284,1,176.5,1,1,1,111,Hibernating,2
16080,82,2,176.6,2,1,1,211,About To Sleep,5
18282,8,2,176.6,5,1,1,511,Potential Loyalist,9
17947,37,1,176.68,3,1,1,311,Potential Loyalist,9
12923,64,1,176.97,3,1,1,311,Potential Loyalist,9
17440,157,3,177.1,2,1,1,211,About To Sleep,5
13072,267,1,177.15,1,1,1,111,Hibernating,2
12618,22,1,177.31,4,1,1,411,Potential Loyalist,9
13618,174,1,177.34,2,1,1,211,About To Sleep,5
17356,312,1,178.22,1,1,1,111,Hibernating,2
17253,18,1,178.26,4,1,1,411,Potential Loyalist,9
17879,174,1,178.52,2,1,1,211,About To Sleep,5
13778,103,1,178.7,2,1,1,211,About To Sleep,5
17904,21,1,178.92,4,1,1,411,Potential Loyalist,9
15262,324,1,178.95,1,1,1,111,Hibernating,2
15139,240,2,178.96,1,1,1,111,Hibernating,2
16620,4,2,178.96,5,1,1,511,Potential Loyalist,9
16990,219,1,179.0,1,1,1,111,Hibernating,2
14705,199,1,179.0,1,1,1,111,Hibernating,2
15454,362,1,179.1,1,1,1,111,Hibernating,2
15895,150,1,179.17,2,1,1,211,About To Sleep,5
18147,46,2,179.34,3,1,1,311,Potential Loyalist,9
13826,176,1,179.55,2,1,1,211,About To Sleep,5
12622,232,1,180.1,1,1,1,111,Hibernating,2
15041,170,1,180.35,2,1,1,211,About To Sleep,5
13710,32,1,180.48,4,1,1,411,Potential Loyalist,9
18280,278,1,180.6,1,1,1,111,Hibernating,2
16835,128,2,180.85,2,1,1,211,About To Sleep,5
15292,201,1,180.94,1,1,1,111,Hibernating,2
15945,365,1,181.0,1,1,1,111,Hibernating,2
16594,75,1,181.09,2,1,1,211,About To Sleep,5
15886,60,1,181.09,3,1,1,311,Potential Loyalist,9
18119,368,1,181.12,1,1,1,111,Hibernating,2
14082,365,1,182.25,1,1,1,111,Hibernating,2
17772,11,2,182.77,5,1,1,511,Potential Loyalist,9
15746,134,1,182.96,2,1,1,211,About To Sleep,5
13059,250,1,183.4,1,1,1,111,Hibernating,2
13460,29,2,183.44,4,1,1,411,Potential Loyalist,9
14059,267,1,183.6,1,1,1,111,Hibernating,2
16680,43,1,183.7,3,1,1,311,Potential Loyalist,9
15124,23,2,184.19,4,1,1,411,Potential Loyalist,9
16433,28,1,184.26,4,1,1,411,Potential Loyalist,9
17680,24,1,184.4,4,1,1,411,Potential Loyalist,9
13482,232,1,184.64,1,1,1,111,Hibernating,2
16097,240,1,185.05,1,1,1,111,Hibernating,2
14199,218,1,185.4,1,1,1,111,Hibernating,2
17010,18,1,185.46,4,1,1,411,Potential Loyalist,9
17574,243,1,185.65,1,1,1,111,Hibernating,2
12641,115,1,185.9,2,1,1,211,About To Sleep,5
15567,19,1,186.01,4,1,1,411,Potential Loyalist,9
14551,18,2,186.23,4,1,1,411,Potential Loyalist,9
17693,137,1,187.02,2,1,1,211,About To Sleep,5
16124,317,1,187.15,1,1,1,111,Hibernating,2
18013,155,2,187.29,2,1,1,211,About To Sleep,5
17279,58,1,187.83,3,1,1,311,Potential Loyalist,9
14722,147,1,187.92,2,1,1,211,About To Sleep,5
17781,159,2,188.02,2,1,1,211,About To Sleep,5
12893,31,1,188.14,4,1,1,411,Potential Loyalist,9
14697,218,2,188.61,1,1,1,111,Hibernating,2
16448,198,1,188.89,1,1,1,111,Hibernating,2
18045,45,1,189.4,3,1,1,311,Potential Loyalist,9
13663,179,1,189.47,1,1,1,111,Hibernating,2
17166,39,2,189.49,3,1,1,311,Potential Loyalist,9
12361,287,1,189.9,1,1,1,111,Hibernating,2
17885,12,1,190.19,5,1,1,511,Potential Loyalist,9
13972,71,2,190.25,3,1,1,311,Potential Loyalist,9
15412,171,1,190.53,2,1,1,211,About To Sleep,5
13033,357,1,190.55,1,1,1,111,Hibernating,2
17233,35,1,190.88,3,1,1,311,Potential Loyalist,9
15692,28,1,191.04,4,1,1,411,Potential Loyalist,9
17988,12,7,191.17,5,4,1,541,Potential Loyalist,9
14966,15,1,191.32,4,1,1,411,Potential Loyalist,9
15909,174,1,191.94,2,1,1,211,About To Sleep,5
12791,374,1,192.6,1,1,1,111,Hibernating,2
12522,39,2,192.72,3,1,1,311,Potential Loyalist,9
13568,173,1,192.85,2,1,1,211,About To Sleep,5
14801,61,1,193.14,3,1,1,311,Potential Loyalist,9
14806,75,1,193.39,2,1,1,211,About To Sleep,5
17608,33,2,193.42,3,1,1,311,Potential Loyalist,9
16847,43,1,193.44,3,1,1,311,Potential Loyalist,9
17343,355,1,193.64,1,1,1,111,Hibernating,2
15198,92,2,193.64,2,1,1,211,About To Sleep,5
15683,117,1,193.75,2,1,1,211,About To Sleep,5
12797,366,1,194.18,1,1,1,111,Hibernating,2
17475,79,1,194.37,2,1,1,211,About To Sleep,5
14087,3,1,194.42,5,1,1,511,Potential Loyalist,9
16887,35,1,194.88,3,1,1,311,Potential Loyalist,9
14100,138,1,194.9,2,1,1,211,About To Sleep,5
15612,36,2,195.15,3,1,1,311,Potential Loyalist,9
14666,24,1,195.25,4,1,1,411,Potential Loyalist,9
13792,66,2,195.55,3,1,1,311,Potential Loyalist,9
16112,143,4,195.74,2,2,1,221,About To Sleep,5
17660,141,1,196.0,2,1,1,211,About To Sleep,5
13284,331,1,196.15,1,1,1,111,Hibernating,2
13978,15,2,196.79,4,1,1,411,Potential Loyalist,9
13436,2,1,196.89,5,1,1,511,Potential Loyalist,9
12586,17,1,196.94,4,1,1,411,Potential Loyalist,9
15234,277,1,197.0,1,1,1,111,Hibernating,2
14830,53,1,197.13,3,1,1,311,Potential Loyalist,9
16829,157,1,197.22,2,1,1,211,About To Sleep,5
17301,21,1,197.63,4,1,1,411,Potential Loyalist,9
14789,29,1,197.64,4,1,1,411,Potential Loyalist,9
14185,331,1,197.65,1,1,1,111,Hibernating,2
12581,40,1,197.71,3,1,1,311,Potential Loyalist,9
12450,156,2,197.88,2,1,1,211,About To Sleep,5
16178,138,1,197.9,2,1,1,211,About To Sleep,5
17987,185,1,198.57,1,1,1,111,Hibernating,2
13271,37,1,198.66,3,1,1,311,Potential Loyalist,9
16832,184,3,199.15,1,1,1,111,Hibernating,2
17383,4,1,199.29,5,1,1,511,Potential Loyalist,9
13322,17,1,199.48,4,1,1,411,Potential Loyalist,9
15593,71,1,199.8,3,1,1,311,Potential Loyalist,9
13723,217,1,199.85,1,1,1,111,Hibernating,2
14782,320,1,200.1,1,1,1,111,Hibernating,2
13980,60,1,200.14,3,1,1,311,Potential Loyalist,9
15437,262,1,200.16,1,1,1,111,Hibernating,2
13262,263,1,200.29,1,1,1,111,Hibernating,2
12995,85,1,200.72,2,1,1,211,About To Sleep,5
13859,326,1,201.16,1,1,1,111,Hibernating,2
16965,227,1,201.19,1,1,1,111,Hibernating,2
13295,360,1,201.2,1,1,1,111,Hibernating,2
15347,366,1,201.6,1,1,1,111,Hibernating,2
14385,9,3,202.11,5,1,1,511,Potential Loyalist,9
18169,61,1,202.65,3,1,1,311,Potential Loyalist,9
14381,52,1,202.68,3,1,1,311,Potential Loyalist,9
15723,365,1,203.1,1,1,1,111,Hibernating,2
17376,71,2,203.2,3,1,1,311,Potential Loyalist,9
17891,162,1,203.86,2,1,1,211,About To Sleep,5
17394,219,1,203.87,1,1,1,111,Hibernating,2
17889,212,2,203.87,1,1,1,111,Hibernating,2
17187,227,1,203.95,1,1,1,111,Hibernating,2
13017,7,1,204.0,5,1,1,511,Potential Loyalist,9
18273,2,3,204.0,5,1,1,511,Potential Loyalist,9
17206,53,1,204.24,3,1,1,311,Potential Loyalist,9
16619,264,1,204.41,1,1,1,111,Hibernating,2
15319,284,1,204.5,1,1,1,111,Hibernating,2
13513,127,1,205.1,2,1,1,211,About To Sleep,5
15758,25,1,205.25,4,1,1,411,Potential Loyalist,9
15307,96,1,205.3,2,1,1,211,About To Sleep,5
17843,303,1,205.48,1,1,1,111,Hibernating,2
17670,228,1,205.7,1,1,1,111,Hibernating,2
13065,373,1,205.86,1,1,1,111,Hibernating,2
18110,20,1,206.05,4,1,1,411,Potential Loyalist,9
14964,247,1,206.21,1,1,1,111,Hibernating,2
18126,61,1,206.83,3,1,1,311,Potential Loyalist,9
15820,320,1,206.98,1,1,1,111,Hibernating,2
15925,194,1,207.15,1,1,1,111,Hibernating,2
13099,99,1,207.36,2,1,1,211,About To Sleep,5
16752,373,1,207.5,1,1,1,111,Hibernating,2
17923,282,1,207.5,1,1,1,111,Hibernating,2
16323,196,1,207.5,1,1,1,111,Hibernating,2
16866,141,3,207.74,2,1,1,211,About To Sleep,5
18191,262,1,207.8,1,1,1,111,Hibernating,2
12547,198,2,207.8,1,1,1,111,Hibernating,2
16457,218,1,208.36,1,1,1,111,Hibernating,2
16914,36,1,208.46,3,1,1,311,Potential Loyalist,9
16690,72,2,208.63,2,1,1,211,About To Sleep,5
17514,128,1,208.65,2,1,1,211,About To Sleep,5
15327,53,1,208.75,3,1,1,311,Potential Loyalist,9
17855,373,1,208.97,1,1,1,111,Hibernating,2
13828,22,1,209.49,4,1,1,411,Potential Loyalist,9
13532,34,1,210.31,3,1,1,311,Potential Loyalist,9
16356,198,3,210.32,1,1,1,111,Hibernating,2
16415,44,1,210.35,3,1,1,311,Potential Loyalist,9
15703,265,1,211.5,1,1,1,111,Hibernating,2
16017,47,1,211.88,3,1,1,311,Potential Loyalist,9
15724,201,2,212.3,1,1,1,111,Hibernating,2
17928,45,2,212.54,3,1,1,311,Potential Loyalist,9
16302,127,1,212.82,2,1,1,211,About To Sleep,5
16897,299,2,213.03,1,1,1,111,Hibernating,2
14984,19,2,213.27,4,1,1,411,Potential Loyalist,9
15540,11,1,213.3,5,1,1,511,Potential Loyalist,9
16591,69,1,213.5,3,1,1,311,Potential Loyalist,9
13411,107,1,213.55,2,1,1,211,About To Sleep,5
14241,184,1,213.7,1,1,1,111,Hibernating,2
17153,24,1,213.78,4,1,1,411,Potential Loyalist,9
13621,117,1,213.85,2,1,1,211,About To Sleep,5
14601,11,1,213.96,5,1,1,511,Potential Loyalist,9
16647,170,2,214.06,2,1,1,211,About To Sleep,5
14793,21,1,214.14,4,1,1,411,Potential Loyalist,9
16846,50,1,214.32,3,1,1,311,Potential Loyalist,9
16411,19,2,214.65,4,1,1,411,Potential Loyalist,9
16338,157,1,214.8,2,1,1,211,About To Sleep,5
12588,39,1,214.9,3,1,1,311,Potential Loyalist,9
12831,262,1,215.05,1,1,1,111,Hibernating,2
16190,40,1,215.08,3,1,1,311,Potential Loyalist,9
16519,25,2,215.08,4,1,1,411,Potential Loyalist,9
16189,16,2,215.48,4,1,1,411,Potential Loyalist,9
14476,257,1,215.7,1,1,1,111,Hibernating,2
17580,253,3,215.72,1,1,1,111,Hibernating,2
15052,319,1,215.78,1,1,1,111,Hibernating,2
16179,61,1,215.83,3,1,1,311,Potential Loyalist,9
13858,57,1,216.17,3,1,1,311,Potential Loyalist,9
14104,155,2,216.21,2,1,1,211,About To Sleep,5
17436,2,2,216.3,5,1,1,511,Potential Loyalist,9
15604,52,1,216.39,3,1,1,311,Potential Loyalist,9
12897,205,2,216.5,1,1,1,111,Hibernating,2
15460,354,1,216.76,1,1,1,111,Hibernating,2
13503,71,1,216.85,3,1,1,311,Potential Loyalist,9
13739,18,1,216.9,4,1,1,411,Potential Loyalist,9
15554,278,1,217.2,1,1,1,111,Hibernating,2
16634,223,2,217.9,1,1,1,111,Hibernating,2
14570,281,2,218.06,1,1,1,111,Hibernating,2
12574,316,1,218.45,1,1,1,111,Hibernating,2
13428,10,1,218.47,5,1,1,511,Potential Loyalist,9
17619,312,1,218.52,1,1,1,111,Hibernating,2
13669,51,2,218.55,3,1,1,311,Potential Loyalist,9
12702,20,1,219.0,4,1,1,411,Potential Loyalist,9
16895,65,1,219.14,3,1,1,311,Potential Loyalist,9
15096,43,1,219.39,3,1,1,311,Potential Loyalist,9
13600,312,1,219.52,1,1,1,111,Hibernating,2
18114,290,1,220.1,1,1,1,111,Hibernating,2
13079,4,5,220.1,5,3,1,531,Potential Loyalist,9
16482,16,1,220.62,4,1,1,411,Potential Loyalist,9
18030,4,2,220.7,5,1,1,511,Potential Loyalist,9
15790,10,1,220.85,5,1,1,511,Potential Loyalist,9
13419,64,1,221.06,3,1,1,311,Potential Loyalist,9
16392,270,1,221.19,1,1,1,111,Hibernating,2
14960,8,2,221.27,5,1,1,511,Potential Loyalist,9
14598,44,1,221.97,3,1,1,311,Potential Loyalist,9
15897,194,2,222.05,1,1,1,111,Hibernating,2
13382,281,1,222.99,1,1,1,111,Hibernating,2
17534,54,1,223.36,3,1,1,311,Potential Loyalist,9
15637,53,1,223.36,3,1,1,311,Potential Loyalist,9
18101,11,2,223.65,5,1,1,511,Potential Loyalist,9
13926,23,1,223.85,4,1,1,411,Potential Loyalist,9
14929,32,1,223.88,4,1,1,411,Potential Loyalist,9
16753,58,1,223.92,3,1,1,311,Potential Loyalist,9
16471,275,1,223.95,1,1,1,111,Hibernating,2
15175,72,1,224.14,2,1,1,211,About To Sleep,5
17171,289,1,224.91,1,1,1,111,Hibernating,2
16587,232,1,225.15,1,1,1,111,Hibernating,2
14052,20,1,225.36,4,1,1,411,Potential Loyalist,9
12402,323,1,225.6,1,1,1,111,Hibernating,2
14357,43,1,225.77,3,1,1,311,Potential Loyalist,9
14624,57,2,225.85,3,1,1,311,Potential Loyalist,9
12672,330,1,225.9,1,1,1,111,Hibernating,2
17789,281,1,225.9,1,1,1,111,Hibernating,2
16777,80,2,226.35,2,1,1,211,About To Sleep,5
16315,331,1,226.37,1,1,1,111,Hibernating,2
17572,71,4,226.75,3,2,1,321,Potential Loyalist,9
17212,253,1,226.85,1,1,1,111,Hibernating,2
14569,1,1,227.39,5,1,1,511,Potential Loyalist,9
16527,81,1,228.06,2,1,1,211,About To Sleep,5
17969,166,2,228.2,2,1,1,211,About To Sleep,5
13070,192,1,228.8,1,1,1,111,Hibernating,2
13712,247,1,228.84,1,1,1,111,Hibernating,2
13146,26,1,228.91,4,1,1,411,Potential Loyalist,9
17347,86,1,228.96,2,1,1,211,About To Sleep,5
15528,254,1,229.33,1,1,1,111,Hibernating,2
13008,323,1,229.47,1,1,1,111,Hibernating,2
13474,236,1,229.59,1,1,1,111,Hibernating,2
12812,45,1,229.64,3,1,1,311,Potential Loyalist,9
14311,243,1,229.71,1,1,1,111,Hibernating,2
13960,21,2,230.22,4,1,1,411,Potential Loyalist,9
16926,371,1,230.25,1,1,1,111,Hibernating,2
13786,367,1,230.4,1,1,1,111,Hibernating,2
16445,34,1,230.51,3,1,1,311,Potential Loyalist,9
15866,101,1,230.53,2,1,1,211,About To Sleep,5
16321,72,5,230.7,2,3,1,231,Customers Needing Attention,6
16641,106,1,231.1,2,1,1,211,About To Sleep,5
15393,16,2,231.86,4,1,1,411,Potential Loyalist,9
16117,190,1,232.21,1,1,1,111,Hibernating,2
18213,237,1,232.48,1,1,1,111,Hibernating,2
13678,152,1,232.6,2,1,1,211,About To Sleep,5
14995,39,2,233.23,3,1,1,311,Potential Loyalist,9
16583,374,1,233.45,1,1,1,111,Hibernating,2
13348,64,1,233.76,3,1,1,311,Potential Loyalist,9
18193,165,1,233.81,2,1,1,211,About To Sleep,5
15483,161,4,233.81,2,2,1,221,About To Sleep,5
12736,333,1,234.0,1,1,1,111,Hibernating,2
16961,116,1,234.17,2,1,1,211,About To Sleep,5
17060,266,1,234.24,1,1,1,111,Hibernating,2
14473,74,2,234.34,2,1,1,211,About To Sleep,5
15462,94,3,234.6,2,1,1,211,About To Sleep,5
15598,53,1,235.68,3,1,1,311,Potential Loyalist,9
13187,337,1,236.02,1,1,1,111,Hibernating,2
16026,43,1,236.09,3,1,1,311,Potential Loyalist,9
12732,180,1,236.26,1,1,1,111,Hibernating,2
18024,153,2,236.78,2,1,1,211,About To Sleep,5
15457,262,1,237.07,1,1,1,111,Hibernating,2
17877,170,1,237.61,2,1,1,211,About To Sleep,5
12718,71,1,238.25,3,1,1,311,Potential Loyalist,9
12561,303,1,238.85,1,1,1,111,Hibernating,2
15850,19,2,238.85,4,1,1,411,Potential Loyalist,9
16756,215,1,239.4,1,1,1,111,Hibernating,2
17684,44,1,239.41,3,1,1,311,Potential Loyalist,9
13570,243,1,239.49,1,1,1,111,Hibernating,2
15690,4,2,239.76,5,1,1,511,Potential Loyalist,9
17181,57,2,239.92,3,1,1,311,Potential Loyalist,9
17256,107,2,240.0,2,1,1,211,About To Sleep,5
13565,19,2,240.22,4,1,1,411,Potential Loyalist,9
15154,75,1,240.27,2,1,1,211,About To Sleep,5
15286,50,1,240.55,3,1,1,311,Potential Loyalist,9
16427,263,2,241.06,1,1,1,111,Hibernating,2
14523,108,1,241.09,2,1,1,211,About To Sleep,5
15776,133,1,241.62,2,1,1,211,About To Sleep,5
16330,18,3,242.21,4,1,1,411,Potential Loyalist,9
16215,81,1,242.35,2,1,1,211,About To Sleep,5
14647,201,1,243.22,1,1,1,111,Hibernating,2
17908,374,1,243.28,1,1,1,111,Hibernating,2
17339,94,2,243.36,2,1,1,211,About To Sleep,5
15634,17,1,243.55,4,1,1,411,Potential Loyalist,9
13886,71,1,243.56,3,1,1,311,Potential Loyalist,9
16793,57,1,243.84,3,1,1,311,Potential Loyalist,9
13103,40,1,243.94,3,1,1,311,Potential Loyalist,9
17925,373,1,244.08,1,1,1,111,Hibernating,2
17892,56,3,244.1,3,1,1,311,Potential Loyalist,9
16528,4,1,244.41,5,1,1,511,Potential Loyalist,9
15118,134,1,244.8,2,1,1,211,About To Sleep,5
16601,41,1,244.8,3,1,1,311,Potential Loyalist,9
18270,38,2,244.9,3,1,2,312,Potential Loyalist,9
12660,11,1,245.1,5,1,2,512,Potential Loyalist,9
17771,57,2,245.81,3,1,2,312,Potential Loyalist,9
16778,74,2,245.94,2,1,2,212,About To Sleep,5
17278,241,1,246.04,1,1,2,112,Hibernating,2
15783,11,1,246.3,5,1,2,512,Potential Loyalist,9
17051,194,1,247.14,1,1,2,112,Hibernating,2
14658,5,2,247.15,5,1,2,512,Potential Loyalist,9
13349,11,1,247.32,5,1,2,512,Potential Loyalist,9
13592,36,4,247.96,3,2,2,322,Potential Loyalist,9
15097,4,1,248.08,5,1,2,512,Potential Loyalist,9
16510,372,1,248.1,1,1,2,112,Hibernating,2
18212,326,1,248.42,1,1,2,112,Hibernating,2
13061,72,1,248.61,2,1,2,212,About To Sleep,5
17111,47,1,248.61,3,1,2,312,Potential Loyalist,9
18005,4,2,249.72,5,1,2,512,Potential Loyalist,9
17190,59,2,249.74,3,1,2,312,Potential Loyalist,9
17456,365,1,249.86,1,1,2,112,Hibernating,2
15510,331,1,250.0,1,1,2,112,Hibernating,2
17303,361,1,250.04,1,1,2,112,Hibernating,2
16596,16,2,250.15,4,1,2,412,Potential Loyalist,9
13207,15,2,250.26,4,1,2,412,Potential Loyalist,9
14764,47,1,250.55,3,1,2,312,Potential Loyalist,9
13512,261,1,251.21,1,1,2,112,Hibernating,2
14501,184,2,251.21,1,1,2,112,Hibernating,2
16024,12,1,251.24,5,1,2,512,Potential Loyalist,9
16976,267,1,251.52,1,1,2,112,Hibernating,2
17155,18,2,251.7,4,1,2,412,Potential Loyalist,9
16836,40,2,251.87,3,1,2,312,Potential Loyalist,9
13711,219,2,252.06,1,1,2,112,Hibernating,2
13645,120,1,252.1,2,1,2,212,About To Sleep,5
18009,235,1,252.24,1,1,2,112,Hibernating,2
15346,333,1,252.42,1,1,2,112,Hibernating,2
13404,1,2,252.49,5,1,2,512,Potential Loyalist,9
15035,90,1,252.73,2,1,2,212,About To Sleep,5
17860,369,1,252.8,1,1,2,112,Hibernating,2
15759,218,3,253.04,1,1,2,112,Hibernating,2
12829,337,2,253.05,1,1,2,112,Hibernating,2
15689,120,2,254.1,2,1,2,212,About To Sleep,5
14765,29,3,254.11,4,1,2,412,Potential Loyalist,9
12604,79,2,254.18,2,1,2,212,About To Sleep,5
13121,269,1,254.73,1,1,2,112,Hibernating,2
15261,135,1,254.82,2,1,2,212,About To Sleep,5
16226,203,3,255.12,1,1,2,112,Hibernating,2
14881,20,1,255.4,4,1,2,412,Potential Loyalist,9
14761,59,2,255.9,3,1,2,312,Potential Loyalist,9
15277,47,1,255.9,3,1,2,312,Potential Loyalist,9
17896,23,1,256.32,4,1,2,412,Potential Loyalist,9
13806,64,1,256.38,3,1,2,312,Potential Loyalist,9
12430,43,1,256.4,3,1,2,312,Potential Loyalist,9
16048,373,2,256.44,1,1,2,112,Hibernating,2
13626,253,1,257.23,1,1,2,112,Hibernating,2
14375,185,1,257.68,1,1,2,112,Hibernating,2
13227,202,1,257.7,1,1,2,112,Hibernating,2
13277,16,4,258.4,4,2,2,422,Potential Loyalist,9
14915,91,2,258.83,2,1,2,212,About To Sleep,5
15577,151,3,258.88,2,1,2,212,About To Sleep,5
16447,136,1,259.01,2,1,2,212,About To Sleep,5
13127,78,1,259.17,2,1,2,212,About To Sleep,5
17125,50,1,259.35,3,1,2,312,Potential Loyalist,9
14149,221,1,259.43,1,1,2,112,Hibernating,2
15143,226,1,259.45,1,1,2,112,Hibernating,2
15107,311,6,260.0,1,3,2,132,At Risk,4
15014,43,2,260.17,3,1,2,312,Potential Loyalist,9
14053,124,2,260.25,2,1,2,212,About To Sleep,5
13189,19,2,260.68,4,1,2,412,Potential Loyalist,9
17385,15,1,261.11,4,1,2,412,Potential Loyalist,9
14350,274,1,262.1,1,1,2,112,Hibernating,2
16413,57,1,262.2,3,1,2,312,Potential Loyalist,9
17194,274,2,262.62,1,1,2,112,Hibernating,2
16936,26,1,262.68,4,1,2,412,Potential Loyalist,9
12492,63,2,263.21,3,1,2,312,Potential Loyalist,9
15894,253,2,263.55,1,1,2,112,Hibernating,2
13369,366,1,263.75,1,1,2,112,Hibernating,2
14452,11,2,264.44,5,1,2,512,Potential Loyalist,9
15912,178,2,264.62,2,1,2,212,About To Sleep,5
18108,254,1,264.65,1,1,2,112,Hibernating,2
13973,287,1,264.7,1,1,2,112,Hibernating,2
14423,218,1,265.2,1,1,2,112,Hibernating,2
17430,33,2,265.76,3,1,2,312,Potential Loyalist,9
14068,320,1,265.85,1,1,2,112,Hibernating,2
17636,19,1,265.93,4,1,2,412,Potential Loyalist,9
15019,267,1,266.0,1,1,2,112,Hibernating,2
12962,7,2,266.39,5,1,2,512,Potential Loyalist,9
15119,246,1,266.4,1,1,2,112,Hibernating,2
16217,235,2,266.45,1,1,2,112,Hibernating,2
14863,29,1,266.76,4,1,2,412,Potential Loyalist,9
16451,88,1,266.97,2,1,2,212,About To Sleep,5
15517,233,1,267.03,1,1,2,112,Hibernating,2
17708,188,2,267.08,1,1,2,112,Hibernating,2
15320,44,1,267.13,3,1,2,312,Potential Loyalist,9
17550,197,3,267.16,1,1,2,112,Hibernating,2
15408,264,1,267.18,1,1,2,112,Hibernating,2
14727,274,1,268.58,1,1,2,112,Hibernating,2
15609,184,1,270.03,1,1,2,112,Hibernating,2
17094,322,1,270.2,1,1,2,112,Hibernating,2
13242,112,3,270.4,2,1,2,212,About To Sleep,5
14520,2,2,270.6,5,1,2,512,Potential Loyalist,9
13533,183,3,270.79,1,1,2,112,Hibernating,2
15774,69,1,270.8,3,1,2,312,Potential Loyalist,9
16648,43,1,270.86,3,1,2,312,Potential Loyalist,9
17011,30,1,270.9,4,1,2,412,Potential Loyalist,9
17496,359,1,271.05,1,1,2,112,Hibernating,2
17767,15,1,271.2,4,1,2,412,Potential Loyalist,9
13837,212,2,271.24,1,1,2,112,Hibernating,2
13058,25,3,271.4,4,1,2,412,Potential Loyalist,9
14816,197,1,271.85,1,1,2,112,Hibernating,2
13917,50,2,272.04,3,1,2,312,Potential Loyalist,9
14819,64,2,272.07,3,1,2,312,Potential Loyalist,9
17498,76,1,272.22,2,1,2,212,About To Sleep,5
13085,158,2,272.38,2,1,2,212,About To Sleep,5
17254,5,2,272.44,5,1,2,512,Potential Loyalist,9
16727,364,1,272.82,1,1,2,112,Hibernating,2
16313,3,2,274.15,5,1,2,512,Potential Loyalist,9
